customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,MonthlyCharges,TotalCharges,Churn
CUST00339,Female,0,Yes,Yes,52,Yes,No,Fiber optic,90.64,4722.94,No
CUST00340,Female,0,No,Yes,47,Yes,No,DSL,110.89,5211.7,Yes
CUST00341,Male,0,No,No,41,Yes,Yes,No,83.21,3403.79,No
CUST00342,Female,0,Yes,No,46,Yes,Yes,No,51.45,2370.11,No
CUST00343,Male,1,Yes,No,41,Yes,Yes,No,98.32,4035.9,Yes
CUST00344,Female,1,Yes,Yes,1,No,No,DSL,69.7,69.7,No
CUST00345,Male,0,No,No,5,Yes,Yes,DSL,39.35,199.68,Yes
CUST00346,Male,0,No,Yes,45,Yes,No,DSL,94.74,4256.75,No
CUST00347,Male,0,No,No,65,Yes,No,Fiber optic,33.25,2158.61,No
CUST00348,Female,0,Yes,No,39,Yes,No,Fiber optic,37.82,1468.22,No
CUST00349,Female,0,Yes,Yes,57,Yes,No,DSL,95.88,5462.9,No
CUST00350,Male,0,Yes,No,32,Yes,No,Fiber optic,97.01,3105.58,No
CUST00351,Female,0,Yes,Yes,61,No,No,DSL,99.08,6042.73,No
CUST00352,Male,0,No,No,11,Yes,No,No,49.33,544.49,No
CUST00353,Male,0,No,No,48,Yes,No,DSL,106.66,5119.72,No
CUST00354,Female,1,Yes,No,4,Yes,No,DSL,92.27,365.44,No
CUST00355,Female,0,Yes,No,50,Yes,No,Fiber optic,103.4,5162.87,No
CUST00356,Male,0,Yes,Yes,68,Yes,No,Fiber optic,90.86,6173.53,No
CUST00357,Female,0,Yes,No,31,Yes,No,DSL,77.96,2410.77,No
CUST00358,Female,0,Yes,No,48,Yes,Yes,No,30.94,1489.27,Yes
CUST00359,Male,0,Yes,No,59,No,No,Fiber optic,91.09,5380.71,No
CUST00360,Male,0,Yes,Yes,45,Yes,Yes,No,89.05,4011.66,No
CUST00361,Female,1,Yes,No,67,Yes,No,No,51.25,3436.62,No
CUST00362,Male,0,Yes,No,40,Yes,No,Fiber optic,93.58,3739.36,No
CUST00363,Male,1,Yes,No,66,Yes,No,No,75.05,4957.52,No
CUST00364,Female,0,No,No,12,No,No,No,75.94,913.38,No
CUST00365,Male,0,Yes,No,17,No,No,No,56.76,955.86,Yes
CUST00366,Male,0,No,No,50,Yes,No,No,31.68,1592.15,No
CUST00367,Female,0,Yes,No,35,Yes,Yes,No,41.69,1450.75,No
CUST00368,Female,0,Yes,Yes,33,No,No,Fiber optic,96.88,3197.09,No
CUST00369,Male,0,Yes,No,11,Yes,No,DSL,47.14,518.8,Yes
CUST00370,Male,0,Yes,No,4,Yes,No,No,20.23,87.66,No
CUST00371,Female,1,No,No,47,Yes,Yes,Fiber optic,119.7,5634.16,No
CUST00372,Female,1,Yes,No,39,Yes,No,DSL,41.07,1610.52,Yes
CUST00373,Female,1,No,No,12,Yes,No,DSL,85.54,1027.87,Yes
CUST00374,Female,0,No,Yes,25,Yes,No,Fiber optic,112.69,2820.83,Yes
CUST00375,Male,0,No,No,13,Yes,No,Fiber optic,79.97,1031.38,No
CUST00376,Female,0,No,No,10,Yes,No,DSL,99.9,998.76,No
CUST00377,Female,0,No,No,37,Yes,Yes,DSL,117.64,4360.64,Yes
CUST00378,Male,0,Yes,No,56,Yes,No,Fiber optic,106.04,5937.35,No
CUST00379,Female,0,No,No,21,Yes,No,DSL,75.79,1582.98,No
CUST00380,Male,0,Yes,Yes,15,Yes,No,Fiber optic,56.37,839.56,Yes
CUST00381,Female,0,Yes,No,28,No,No,Fiber optic,68.25,1909.59,Yes
CUST00382,Female,1,Yes,No,1,Yes,No,Fiber optic,104.18,98.93,No
CUST00383,Female,0,No,No,53,No,No,DSL,105.34,5580.87,Yes
CUST00384,Male,0,No,No,1,Yes,Yes,DSL,104.59,101.25,Yes
CUST00385,Male,0,Yes,Yes,2,Yes,No,Fiber optic,79.72,155.82,No
CUST00386,Female,1,No,Yes,55,Yes,No,Fiber optic,67.7,3715.32,No
CUST00387,Male,0,Yes,No,71,Yes,Yes,DSL,51.13,3637.88,No
CUST00388,Male,0,Yes,No,10,No,No,DSL,20.34,207.25,No
CUST00389,Male,0,Yes,No,31,Yes,No,No,96.45,2992.42,No
CUST00390,Male,0,Yes,No,3,Yes,No,No,47.7,145.23,No
CUST00391,Male,0,Yes,No,8,Yes,Yes,Fiber optic,52.97,421.69,No
CUST00392,Male,0,No,No,55,No,No,DSL,104.35,5745.72,No
CUST00393,Female,0,No,Yes,15,Yes,Yes,DSL,25.23,387.05,No
CUST00394,Female,0,Yes,No,70,Yes,No,DSL,112.76,7883.31,No
CUST00395,Male,0,Yes,No,9,Yes,No,DSL,20.14,172.84,Yes
CUST00396,Female,1,No,Yes,35,Yes,No,Fiber optic,113.92,3990.7,Yes
CUST00397,Female,0,No,No,23,Yes,No,Fiber optic,65.48,1500.76,No
CUST00398,Female,0,Yes,No,63,Yes,No,DSL,30.21,1911.46,No
CUST00399,Female,0,Yes,No,55,Yes,No,No,87.42,4811.45,Yes
CUST00400,Male,0,No,Yes,21,Yes,No,Fiber optic,109.59,2298.76,No
CUST00401,Female,0,No,No,51,No,No,Fiber optic,63.81,3252.62,No
CUST00402,Female,0,Yes,Yes,49,Yes,Yes,No,89.14,4371.68,Yes
CUST00403,Male,0,Yes,Yes,46,Yes,No,Fiber optic,117.94,5418.06,Yes
CUST00404,Male,0,No,No,22,Yes,Yes,No,44.07,977.21,No
CUST00405,Female,0,Yes,No,18,Yes,No,DSL,102.04,1826.82,Yes
CUST00406,Female,0,No,No,51,Yes,Yes,DSL,49.52,2535.1,No
CUST00407,Female,1,Yes,No,33,Yes,No,Fiber optic,62.63,2060.14,Yes
CUST00408,Female,0,No,No,28,Yes,No,Fiber optic,48.18,1353.88,Yes
CUST00409,Female,0,Yes,No,60,Yes,No,DSL,64.6,3866.8,No
CUST00410,Female,0,Yes,No,34,Yes,No,Fiber optic,20.51,695.97,No
CUST00411,Male,0,No,No,4,Yes,No,DSL,50.34,203.97,No
CUST00412,Female,0,Yes,No,6,Yes,No,Fiber optic,64.53,378.58,Yes
CUST00413,Female,0,No,No,40,No,No,Fiber optic,83.22,3327.67,Yes
CUST00414,Male,1,Yes,Yes,1,Yes,No,Fiber optic,83.74,79.8,No
CUST00415,Male,0,Yes,No,9,Yes,Yes,Fiber optic,78.38,705.38,Yes
CUST00416,Male,0,Yes,No,43,Yes,No,No,49.3,2119.99,No
CUST00417,Male,0,No,No,69,Yes,No,DSL,114.74,7922.76,No
CUST00418,Female,0,Yes,No,34,No,No,No,59.2,2005.27,No
CUST00419,Female,0,Yes,Yes,61,Yes,No,DSL,41.69,2534.74,No
CUST00420,Female,0,Yes,No,19,Yes,No,Fiber optic,75.45,1431.59,No
CUST00421,Female,0,No,No,34,Yes,No,Fiber optic,94.89,3234.01,No
CUST00422,Female,0,No,Yes,36,Yes,No,No,21.22,771.03,No
CUST00423,Female,0,Yes,No,71,Yes,No,Fiber optic,47.63,3382.93,No
CUST00424,Male,0,Yes,No,53,Yes,No,No,102.5,5440.28,Yes
CUST00425,Female,0,No,No,27,Yes,No,DSL,70.7,1915.01,No
CUST00426,Male,1,Yes,No,69,Yes,Yes,No,60.85,4194.21,No
CUST00427,Male,0,No,No,31,Yes,No,DSL,113.09,3499.19,No
CUST00428,Female,1,No,No,10,No,No,DSL,28.95,285.52,Yes
CUST00429,Male,0,No,No,41,Yes,No,DSL,81.56,3338.5,No
CUST00430,Female,0,Yes,No,22,Yes,No,Fiber optic,54.22,1195.29,No
CUST00431,Male,0,No,No,29,Yes,No,Fiber optic,27.08,787.02,No
CUST00432,Female,0,No,No,8,Yes,No,DSL,41.37,332.93,No
CUST00433,Male,0,No,No,58,Yes,Yes,DSL,82.79,4795.61,Yes
CUST00434,Female,0,Yes,No,27,Yes,No,Fiber optic,22.83,622.25,Yes
CUST00435,Female,0,Yes,No,32,Yes,No,No,79.22,2533.71,No
CUST00436,Female,0,Yes,No,46,Yes,No,Fiber optic,115.69,5321.19,No
CUST00437,Female,0,No,No,21,Yes,No,Fiber optic,99.51,2099.65,Yes
CUST00438,Female,0,No,Yes,28,Yes,Yes,Fiber optic,54.56,1523.33,No
CUST00439,Male,1,Yes,Yes,33,Yes,No,Fiber optic,33.82,1113.94,No
CUST00440,Male,0,Yes,Yes,41,Yes,No,No,66.51,2730.44,No
CUST00441,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,59.3,3031.91,No
CUST00442,Female,0,No,No,46,Yes,No,Fiber optic,117.17,5382.36,No
CUST00443,Male,0,No,Yes,50,Yes,No,No,118.99,5954.2,Yes
CUST00444,Female,0,Yes,No,44,No,No,No,61.06,2695.01,No
CUST00445,Female,0,Yes,Yes,33,Yes,Yes,DSL,34.88,1149.5,No
CUST00446,Male,0,Yes,No,20,No,No,Fiber optic,111.06,2216.93,No
CUST00447,Male,0,No,No,12,Yes,No,Fiber optic,99.35,1195.75,No
CUST00448,Female,0,No,Yes,53,Yes,No,Fiber optic,71.13,3764.81,No
CUST00449,Male,0,No,No,24,Yes,No,Fiber optic,56.54,1354.65,No
CUST00450,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,64.82,1304.34,No
CUST00451,Female,0,No,No,0,No,No,DSL,110.19,1.81,No
CUST00452,Female,0,Yes,No,57,Yes,No,DSL,38.46,2184.12,No
CUST00453,Female,0,No,No,68,Yes,No,No,100.68,6842.83,No
CUST00454,Female,0,Yes,Yes,70,Yes,No,Fiber optic,21.82,1529.95,No
CUST00455,Male,1,No,No,12,Yes,Yes,No,112.06,1344.35,No
CUST00456,Male,0,No,No,51,Yes,No,No,70.03,3574.74,Yes
CUST00457,Female,0,No,No,22,Yes,No,Fiber optic,42.67,943.97,No
CUST00458,Female,1,No,No,20,Yes,No,No,20.29,405.41,Yes
CUST00459,Male,0,Yes,No,5,Yes,Yes,DSL,75.95,389.49,No
CUST00460,Male,0,Yes,No,19,Yes,No,Fiber optic,44.45,852.84,No
CUST00461,Female,0,No,Yes,39,Yes,No,Fiber optic,83.13,3233.27,No
CUST00462,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,48.12,380.29,Yes
CUST00463,Female,0,Yes,No,49,Yes,No,DSL,28.8,1407.21,No
CUST00464,Male,1,Yes,Yes,27,Yes,Yes,DSL,70.51,1897.46,No
CUST00465,Female,1,No,Yes,10,No,No,DSL,76.45,760.74,Yes
CUST00466,Male,0,Yes,Yes,55,Yes,No,Fiber optic,65.26,3587.8,No
CUST00467,Female,0,Yes,No,34,No,No,No,65.8,2228.23,Yes
CUST00468,Male,0,Yes,No,24,Yes,No,No,78.97,1887.83,Yes
CUST00469,Male,1,Yes,No,18,Yes,No,DSL,72.64,1299.44,No
CUST00470,Female,0,No,Yes,30,Yes,No,DSL,33.26,988.73,No
CUST00471,Male,0,No,No,49,Yes,No,DSL,39.71,1945.42,No
CUST00472,Female,0,No,No,62,Yes,No,DSL,34.18,2115.84,No
CUST00473,Male,0,Yes,No,46,Yes,No,No,89.33,4117.89,Yes
CUST00474,Female,0,No,No,0,No,No,No,72.86,-7.94,No
CUST00475,Male,0,No,No,57,Yes,No,DSL,62.99,3598.95,Yes
CUST00476,Female,0,Yes,No,9,Yes,No,DSL,99.83,890.2,Yes
CUST00477,Male,0,No,Yes,7,Yes,No,DSL,52.58,370.44,No
CUST00478,Female,0,No,Yes,25,No,No,DSL,76.81,1915.2,No
CUST00479,Male,0,No,Yes,33,Yes,Yes,No,27.44,912.06,No
CUST00480,Female,1,No,No,18,Yes,Yes,Fiber optic,94.44,1691.15,Yes
CUST00481,Female,0,Yes,Yes,71,Yes,No,Fiber optic,89.52,6364.97,No
CUST00482,Female,0,Yes,No,0,Yes,No,Fiber optic,100.24,-9.05,No
CUST00483,Male,0,No,Yes,47,Yes,No,DSL,108.45,5091.97,Yes
CUST00484,Female,0,Yes,No,24,Yes,Yes,DSL,95.8,2298.48,Yes
CUST00485,Male,0,Yes,No,23,Yes,No,DSL,104.45,2407.47,No
CUST00486,Female,1,No,No,46,Yes,No,Fiber optic,54.57,2519.24,No
CUST00487,Male,0,No,No,68,No,No,No,54.33,3693.0,Yes
CUST00488,Female,0,Yes,Yes,66,Yes,No,Fiber optic,114.43,7557.53,Yes
CUST00489,Male,0,No,No,31,No,No,DSL,111.46,3459.8,No
CUST00490,Male,1,No,Yes,16,Yes,No,Fiber optic,74.85,1199.02,No
CUST00491,Female,0,No,No,60,Yes,Yes,DSL,56.66,3403.42,Yes
CUST00492,Male,0,Yes,No,68,Yes,No,DSL,106.6,7239.56,No
CUST00493,Male,0,Yes,Yes,10,Yes,No,Fiber optic,52.34,522.23,No
CUST00494,Female,0,Yes,Yes,37,No,No,Fiber optic,35.36,1314.04,Yes
CUST00495,Male,0,Yes,No,67,Yes,Yes,No,83.95,5624.13,No
CUST00496,Male,1,Yes,No,18,Yes,Yes,Fiber optic,24.26,444.15,Yes
CUST00497,Male,0,Yes,No,16,No,No,DSL,57.91,933.23,No
CUST00498,Female,0,Yes,No,12,Yes,No,DSL,100.77,1216.51,No
CUST00499,Male,0,No,No,0,Yes,No,DSL,49.52,-7.4,No
CUST00500,Female,1,Yes,Yes,1,Yes,No,DSL,113.13,108.01,No
CUST00501,Male,0,No,No,65,Yes,No,DSL,115.58,7503.29,No
CUST00502,Male,0,No,Yes,67,Yes,No,Fiber optic,101.58,6815.52,No
CUST00503,Male,0,Yes,No,15,Yes,No,DSL,118.76,1776.12,Yes
CUST00504,Female,0,No,No,3,Yes,Yes,No,73.08,216.58,No
CUST00505,Male,0,No,Yes,56,Yes,No,Fiber optic,76.92,4303.02,Yes
CUST00506,Male,0,Yes,No,22,Yes,No,DSL,103.62,2270.44,No
CUST00507,Female,1,No,No,1,Yes,Yes,Fiber optic,69.28,64.51,Yes
CUST00508,Male,0,Yes,No,66,Yes,No,Fiber optic,60.67,3996.18,No
CUST00509,Female,0,No,Yes,25,Yes,No,Fiber optic,81.48,2034.89,Yes
CUST00510,Female,0,Yes,Yes,6,Yes,Yes,DSL,85.77,523.96,Yes
CUST00511,Male,0,No,No,43,Yes,Yes,No,95.09,4092.84,No
CUST00512,Female,0,Yes,No,32,Yes,No,DSL,86.82,2782.38,No
CUST00513,Male,0,No,No,63,Yes,No,No,94.57,5956.97,No
CUST00514,Female,0,Yes,Yes,35,Yes,No,DSL,87.46,3067.33,Yes
CUST00515,Female,0,No,No,3,Yes,No,Fiber optic,68.04,212.29,Yes
CUST00516,Male,0,No,No,22,No,No,Fiber optic,33.49,746.01,No
CUST00517,Female,0,Yes,No,24,Yes,No,Fiber optic,98.54,2356.94,Yes
CUST00518,Female,0,No,No,26,Yes,No,DSL,23.08,607.67,Yes
CUST00519,Female,0,Yes,No,50,No,No,DSL,119.25,5957.0,Yes
CUST00520,Female,0,No,No,68,Yes,No,Fiber optic,102.85,6991.75,Yes
CUST00521,Female,0,Yes,No,22,Yes,No,No,87.09,1912.89,Yes
CUST00522,Male,0,No,No,8,Yes,No,Fiber optic,116.66,936.78,No
CUST00523,Female,0,No,No,32,Yes,No,DSL,81.25,2601.96,Yes
CUST00524,Male,0,Yes,No,34,Yes,Yes,DSL,25.64,863.94,No
CUST00525,Female,0,Yes,No,49,Yes,No,Fiber optic,75.94,3726.72,Yes
CUST00526,Male,0,Yes,Yes,23,Yes,No,DSL,47.72,1096.35,No
CUST00527,Male,1,No,Yes,23,No,No,DSL,56.95,1299.89,No
CUST00528,Female,0,Yes,Yes,18,No,No,Fiber optic,65.96,1185.57,Yes
CUST00529,Female,0,No,Yes,38,Yes,No,Fiber optic,97.46,3703.81,Yes
CUST00530,Female,0,No,Yes,60,Yes,No,DSL,70.29,4208.78,Yes
CUST00531,Male,0,Yes,No,24,Yes,Yes,DSL,67.47,1612.3,No
CUST00532,Female,0,No,No,24,Yes,No,Fiber optic,50.2,1214.67,No
CUST00533,Male,0,Yes,No,26,Yes,No,DSL,73.99,1931.16,No
CUST00534,Male,0,Yes,Yes,31,Yes,Yes,No,44.84,1382.71,No
CUST00535,Male,0,No,Yes,10,Yes,No,DSL,46.1,462.61,Yes
CUST00536,Female,0,Yes,No,68,Yes,No,DSL,95.73,6507.22,No
CUST00537,Female,0,Yes,No,32,Yes,Yes,Fiber optic,54.25,1736.87,No
CUST00538,Male,1,No,No,18,Yes,No,Fiber optic,25.14,451.93,No
CUST00539,Male,0,Yes,No,15,Yes,No,DSL,54.37,806.51,No
CUST00540,Female,0,No,No,10,Yes,No,Fiber optic,83.86,834.91,Yes
CUST00541,Male,0,No,No,68,Yes,No,DSL,101.4,6887.71,No
CUST00542,Female,1,Yes,No,54,No,No,Fiber optic,116.19,6274.04,No
CUST00543,Male,0,Yes,No,24,Yes,No,DSL,94.62,2279.03,No
CUST00544,Female,0,No,No,33,Yes,Yes,Fiber optic,62.89,2085.28,No
CUST00545,Male,0,Yes,No,11,Yes,No,Fiber optic,49.91,557.9,No
CUST00546,Female,0,Yes,No,20,Yes,No,Fiber optic,32.96,668.91,No
CUST00547,Male,0,No,Yes,28,Yes,No,Fiber optic,82.77,2307.86,No
CUST00548,Female,0,Yes,No,50,Yes,Yes,Fiber optic,70.99,3554.09,Yes
CUST00549,Female,0,No,No,22,Yes,No,Fiber optic,87.77,1926.4,No
CUST00550,Male,0,Yes,No,32,Yes,No,DSL,43.71,1406.03,No
CUST00551,Male,0,Yes,No,7,Yes,No,DSL,52.36,372.79,No
CUST00552,Female,0,Yes,No,41,Yes,No,Fiber optic,49.21,2016.08,No
CUST00553,Male,0,No,No,68,Yes,No,Fiber optic,99.77,6783.83,No
CUST00554,Female,0,No,No,40,Yes,Yes,DSL,37.12,1480.1,No
CUST00555,Male,0,No,Yes,62,Yes,No,No,80.85,5008.48,Yes
CUST00556,Female,1,Yes,No,13,Yes,No,Fiber optic,25.14,336.44,No
CUST00557,Female,0,Yes,Yes,61,Yes,No,Fiber optic,74.95,4579.73,No
CUST00558,Female,0,Yes,Yes,45,Yes,No,DSL,26.39,1181.39,No
CUST00559,Female,0,Yes,No,66,Yes,No,DSL,37.59,2476.45,No
CUST00560,Female,1,No,Yes,52,Yes,No,Fiber optic,31.3,1619.77,No
CUST00561,Female,0,No,No,51,Yes,No,DSL,54.67,2797.95,No
CUST00562,Male,0,Yes,Yes,6,No,No,Fiber optic,54.37,334.36,No
CUST00563,Male,0,No,Yes,53,Yes,No,No,102.64,5440.96,Yes
CUST00564,Male,0,Yes,No,10,Yes,No,Fiber optic,42.57,429.56,Yes
CUST00565,Female,0,No,No,24,Yes,Yes,Fiber optic,28.64,692.32,No
CUST00566,Female,0,Yes,No,58,Yes,No,Fiber optic,80.35,4654.38,No
CUST00567,Female,0,Yes,No,65,Yes,No,DSL,88.75,5777.44,Yes
CUST00568,Female,1,Yes,No,26,No,No,No,49.48,1287.01,No
CUST00569,Male,0,Yes,No,57,Yes,No,No,80.28,4567.81,No
CUST00570,Male,0,No,No,10,Yes,No,Fiber optic,97.61,974.04,No
CUST00571,Female,0,Yes,No,54,Yes,No,DSL,54.76,2959.07,No
CUST00572,Male,0,Yes,No,18,Yes,No,DSL,72.54,1302.78,No
CUST00573,Male,0,No,Yes,38,Yes,No,DSL,34.66,1321.06,Yes
CUST00574,Female,0,No,No,69,Yes,Yes,Fiber optic,22.36,1550.48,Yes
CUST00575,Male,0,No,No,10,Yes,No,DSL,118.14,1186.84,No
CUST00576,Female,1,Yes,No,13,No,No,Fiber optic,49.97,652.46,No
CUST00577,Male,1,No,No,59,Yes,No,Fiber optic,47.89,2825.75,No
CUST00578,Female,0,No,No,35,Yes,No,DSL,117.32,4101.29,Yes
CUST00579,Female,0,Yes,No,40,Yes,No,Fiber optic,92.82,3711.9,No
CUST00580,Female,1,Yes,No,1,Yes,No,DSL,78.53,74.39,No
CUST00581,Female,0,Yes,Yes,56,Yes,No,No,89.93,5044.76,No
CUST00582,Male,1,Yes,Yes,59,Yes,No,DSL,90.99,5376.56,No
CUST00583,Female,0,Yes,No,19,Yes,Yes,DSL,96.33,1823.39,Yes
CUST00584,Female,0,Yes,No,21,Yes,No,DSL,26.72,567.57,Yes
CUST00585,Female,0,No,Yes,3,Yes,Yes,No,61.28,187.9,No
CUST00586,Male,0,No,Yes,55,Yes,No,Fiber optic,49.51,2732.55,No
CUST00587,Female,0,No,No,57,Yes,No,Fiber optic,27.06,1541.69,No
CUST00588,Male,0,No,No,64,Yes,No,DSL,61.26,3925.08,No
CUST00589,Female,0,Yes,No,57,Yes,No,Fiber optic,81.62,4652.7,Yes
CUST00590,Male,0,No,No,29,Yes,Yes,DSL,37.85,1089.04,No
CUST00591,Male,0,No,Yes,18,Yes,No,No,50.5,899.94,No
CUST00592,Female,1,Yes,No,61,Yes,No,No,83.92,5111.56,Yes
CUST00593,Male,0,No,Yes,67,Yes,No,Fiber optic,77.93,5217.23,No
CUST00594,Female,0,No,Yes,43,Yes,No,No,106.88,4591.02,No
CUST00595,Female,0,No,No,60,Yes,No,DSL,99.12,5951.77,No
CUST00596,Female,0,No,No,20,Yes,No,DSL,116.56,2335.52,Yes
CUST00597,Male,1,Yes,Yes,9,Yes,No,DSL,79.72,726.91,No
CUST00598,Male,0,Yes,Yes,29,Yes,No,DSL,89.85,2601.86,No
CUST00599,Female,0,Yes,No,23,Yes,No,No,106.05,2447.92,Yes
CUST00600,Female,0,No,No,47,Yes,No,DSL,104.0,4890.26,No
CUST00601,Male,0,No,Yes,54,No,No,No,91.87,4960.89,Yes
CUST00602,Female,0,No,No,51,Yes,No,Fiber optic,70.03,3574.89,No
CUST00603,Female,1,Yes,Yes,37,Yes,No,DSL,47.32,1754.9,No
CUST00604,Female,0,Yes,No,66,Yes,No,DSL,107.72,7102.96,No
CUST00605,Male,0,No,No,7,Yes,No,DSL,97.67,688.72,Yes
CUST00606,Male,0,No,No,28,Yes,No,DSL,103.79,2910.62,Yes
CUST00607,Male,0,Yes,No,9,Yes,No,Fiber optic,34.08,316.67,No
CUST00608,Female,0,Yes,No,68,Yes,No,Fiber optic,51.48,3508.88,No
CUST00609,Female,0,No,No,67,Yes,Yes,Fiber optic,62.49,4190.52,No
CUST00610,Female,0,No,Yes,48,Yes,No,Fiber optic,103.84,4988.57,Yes
CUST00611,Male,0,Yes,Yes,57,Yes,No,DSL,109.29,6238.45,Yes
CUST00612,Female,0,Yes,No,34,Yes,Yes,DSL,48.49,1658.0,No
CUST00613,Female,0,No,Yes,49,Yes,No,No,88.64,4349.9,No
CUST00614,Female,0,No,No,39,Yes,No,DSL,27.78,1088.77,Yes
CUST00615,Female,0,Yes,No,11,Yes,No,DSL,60.96,662.79,Yes
CUST00616,Male,1,Yes,No,15,Yes,No,Fiber optic,68.67,1036.66,Yes
CUST00617,Male,0,No,No,47,Yes,No,No,96.56,4533.38,Yes
CUST00618,Female,0,Yes,No,0,Yes,No,No,109.2,1.28,Yes
CUST00619,Male,0,Yes,No,64,No,No,DSL,53.73,3436.83,No
CUST00620,Male,0,No,Yes,21,Yes,No,Fiber optic,72.77,1525.08,No
CUST00621,Female,0,Yes,No,14,No,No,DSL,84.74,1182.57,Yes
CUST00622,Female,0,No,Yes,66,Yes,No,No,52.87,3496.53,No
CUST00623,Male,0,Yes,Yes,13,Yes,No,DSL,118.55,1546.53,No
CUST00624,Female,0,No,No,18,Yes,No,DSL,107.58,1936.91,No
CUST00625,Male,0,Yes,Yes,39,Yes,No,No,49.64,1939.25,No
CUST00626,Female,0,Yes,Yes,3,No,No,No,70.79,222.06,No
CUST00627,Male,0,Yes,Yes,32,Yes,No,Fiber optic,43.08,1376.51,No
CUST00628,Female,0,No,No,42,Yes,No,DSL,71.45,3001.92,No
CUST00629,Male,1,No,No,36,Yes,No,Fiber optic,88.33,3180.55,No
CUST00630,Male,0,Yes,Yes,65,Yes,No,No,28.55,1864.47,Yes
CUST00631,Male,0,No,No,26,No,No,Fiber optic,107.01,2779.29,No
CUST00632,Female,0,No,Yes,44,Yes,No,DSL,79.37,3502.01,No
CUST00633,Male,1,No,No,49,Yes,No,DSL,118.96,5825.13,Yes
CUST00634,Male,0,Yes,No,62,Yes,No,No,22.56,1390.9,No
CUST00635,Female,0,No,No,5,No,No,Fiber optic,103.15,509.58,No
CUST00636,Female,0,Yes,No,66,Yes,No,Fiber optic,99.2,6545.72,No
CUST00637,Male,0,Yes,No,66,No,No,DSL,33.29,2200.14,No
CUST00638,Male,0,No,Yes,58,Yes,No,Fiber optic,53.53,3105.08,No
CUST00639,Female,0,No,No,12,Yes,No,No,108.48,1299.29,No
CUST00640,Female,0,Yes,Yes,20,Yes,No,DSL,71.85,1438.24,Yes
CUST00641,Female,0,Yes,No,63,Yes,No,Fiber optic,60.13,3794.97,No
CUST00642,Female,1,No,Yes,36,Yes,No,DSL,110.55,3986.58,No
CUST00643,Female,0,No,No,47,Yes,No,DSL,29.33,1383.03,Yes
CUST00644,Male,0,Yes,Yes,55,Yes,No,Fiber optic,67.31,3711.1,No
CUST00645,Female,0,No,Yes,43,Yes,No,No,85.24,3667.12,Yes
CUST00646,Male,0,Yes,No,12,Yes,Yes,Fiber optic,80.85,960.35,No
CUST00647,Male,1,Yes,No,3,Yes,No,DSL,46.43,135.11,No
CUST00648,Male,0,No,No,32,Yes,Yes,DSL,76.33,2439.12,No
CUST00649,Female,0,Yes,No,36,Yes,No,No,90.86,3271.91,No
CUST00650,Male,0,Yes,No,52,Yes,No,DSL,78.49,4089.58,No
CUST00651,Male,0,No,Yes,23,No,No,No,88.45,2041.11,No
CUST00652,Female,0,No,Yes,50,Yes,Yes,DSL,45.61,2275.14,No
CUST00653,Male,0,Yes,Yes,40,Yes,No,No,103.28,4131.59,Yes
CUST00654,Male,0,No,No,28,Yes,No,No,64.97,1822.34,Yes
CUST00655,Female,0,No,Yes,58,Yes,No,DSL,118.72,6895.51,No
CUST00656,Male,0,Yes,Yes,39,Yes,No,Fiber optic,22.33,861.5,Yes
CUST00657,Male,1,No,Yes,50,Yes,No,DSL,58.03,2900.78,Yes
CUST00658,Male,0,Yes,Yes,49,Yes,Yes,DSL,38.05,1874.21,Yes
CUST00659,Female,0,Yes,No,35,Yes,No,Fiber optic,75.56,2654.14,No
CUST00660,Female,0,No,Yes,59,Yes,Yes,Fiber optic,44.32,2611.49,No
CUST00661,Female,0,No,No,17,Yes,Yes,DSL,93.75,1583.75,No
CUST00662,Male,0,Yes,No,19,No,No,Fiber optic,108.19,2057.34,No
CUST00663,Male,0,Yes,No,4,No,No,DSL,41.09,171.7,No
CUST00664,Female,0,Yes,Yes,17,Yes,No,DSL,36.07,609.68,No
CUST00665,Male,0,Yes,No,39,Yes,No,Fiber optic,107.54,4202.75,No
CUST00666,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,56.13,-3.35,No
CUST00667,Female,1,Yes,No,18,Yes,No,Fiber optic,63.46,1144.48,Yes
CUST00668,Female,0,No,Yes,25,Yes,No,Fiber optic,42.1,1056.94,No
CUST00669,Male,0,Yes,No,28,Yes,No,No,62.53,1747.75,Yes
CUST00670,Male,0,Yes,No,58,Yes,No,Fiber optic,43.13,2498.58,No
CUST00671,Male,0,No,No,62,Yes,No,DSL,86.59,5367.98,Yes
CUST00672,Female,0,No,No,61,Yes,No,Fiber optic,69.89,4269.99,Yes
CUST00673,Female,0,Yes,No,47,Yes,No,Fiber optic,98.81,4636.09,No
CUST00674,Female,0,Yes,No,61,Yes,Yes,Fiber optic,51.27,3130.1,Yes
CUST00675,Female,0,No,Yes,17,Yes,No,Fiber optic,70.56,1203.07,No
CUST00676,Male,0,Yes,No,65,No,No,DSL,45.95,2987.91,Yes
CUST00677,Female,0,Yes,No,26,Yes,Yes,DSL,113.45,2958.42,Yes
CUST00678,Female,1,No,No,5,Yes,No,Fiber optic,72.19,362.99,No
